"name","symbol","percentageChange90dUsd","percentageChangeYtdUsd","athTimestamp","percentageDownFromAth","breakevenMultiple","cycleLowTimestamp","percentageUpFromCycleLow","volatility30d","volatility90d","sector","category","circulatingSupply","priceUsd","percentageChange24HrUsd","currentMarketcap"
"Orion Protocol","ORN","-66.66266294702571","95.0842532250743","1616425200","86.13740569609647","7.213656968367118","1626789600","11.620950266002842","1.0814795236214585","1.7557314005507614","","","28985000","4.107591075599632","8.103077196100037","119058527.32625532"
"Diamond","DMD","-50.42937580226251","-5.833178961784184","1604696400","74.54927582365238","3.929161280720413","1609315200","45.43154847229882","1.2439090296152688","1.7813253457198324","","","3614530.41341927","29.901447631365194","7.936141463172848","108081249.15354103"
"Linear","LINA","-68.49455852048618","74.76223568123004","1616065200","89.80493432346444","9.808666581732258","1624363200","40.69077244083367","1.6012094842074283","2.0222720441239153","Decentralized Exchanges","Financial","3756094011.4133334","0.02876704215077342","11.90909237994039","108051714.74859498"
"Rocket Pool","RPL","-37.81022654646636","384.6547592889278","1620795600","57.71513818506055","2.3649125409857557","1624723200","47.411978923910404","1.358308273459987","1.5995801742695617","Derivatives","Financial","10279742.404181","10.466310096944088","12.642013865484012","107590971.71886389"
"Audius","AUDIO","-47.22556108821864","461.2592546589536","1616857200","80.29991358065618","5.0761198642158485","1624366800","50.394055987001764","2.148681231360508","1.9816728007211981","Content Creation and Distribution","Media and Entertainment","120000000","0.8947403967424172","4.073389614368956","107568103.95976245"
"RADIX","EXRD","-16.155546484590804","29.76326163202004","1616292000","32.29592208988061","1.4770159063794517","1621782000","56.695936122709746","1.1811859816317396","1.405725711731586","Smart Contract Platforms","Infrastructure","734834633","0.13499973939733984","10.808293908576909","99202483.95513986"
"Cream","CREAM","51.181863958237905","132.3243042236755","1612468800","57.79481421687915","2.3693770835145354","1619161200","88.33283956431879","1.011626434653514","1.703411144518196","Lending","Financial","616378","156.78667665215892","4.954253560707589","96639858.18150441"
"DFI.Money","YFII","7.866703889358723","57.894499732761574","1599937200","63.114845303352084","2.7111178148071553","1604577600","153.5666921149312","1.1862870284238636","1.6376147223958157","Asset Management","Financial","38596","2496.478738336385","4.736628766077732","96369110.42818478"
"DODO","DODO","-73.78758389143027","319.23291067373594","1613811600","89.25951755540687","9.310568730582595","1626760800","11.080932637605835","1.9263663397326396","1.9917189259184067","Decentralized Exchanges","Financial","110551965","0.857670890273169","","94817202.24299823"
"LUKSO","LYXE","","-30.03613190030709","1622660400","38.248995751853755","1.6194068617596933","1624370400","60.41930342341626","1.451101626723936","2.4001885695195573","Collectibles","Infrastructure","14945915.70885664","6.208028277562087","14.87102932011414","92784667.35464142"
"JUST","JST","-64.68348606846925","69.08429288905664","1617591600","79.64068605984737","4.91175686439905","1624366800","12.443363596610027","1.373832897203187","1.5623750750501604","Decentralized Exchanges","Financial","2260326706","0.03853481156938756","2.8822704648624438","87230344.51638098"
"Alice","ALICE","-36.91584574483546","-64.79107337451676","1619892000","74.27249213710611","3.8868902706362554","1624366800","50.417208554101954","2.2463323076969743","2.3071995969163908","Gaming","Media and Entertainment","17400000","4.950021914394497","7.421920328955143","86113740.98113893"
"Oasis Network","ROSE","-60.15968446393808","33.66216206319827","1615770000","76.83978767486501","4.317749707824285","1624366800","25.14111814315135","1.4272972036280662","1.5577897538805583","Smart Contract Platforms","Infrastructure","1500000000","0.057204630984466785","5.688283558896664","85249298.46079302"
"Wrapped Nexus Mutual","WNXM","-26.779270457230265","108.95224962595202","1620824400","61.56761983636759","2.6019725963948357","1624366800","19.319993430337895","1.3589143711134835","1.5460747097289218","Misc","Financial","1676964","49.78015160810914","6.317210960923311","83632864.0059237"
"Tokenlon","LON","-64.60606601249624","-7.157684414946392","1612040400","79.49946163857622","4.877920678813575","1626829200","4.257420480457811","0.7449193305782089","1.2799709650032904","Decentralized Exchanges","Financial","39396417.76179708","2.102470257965721","","82829796.61457081"
"Gitcoin","GTC","","-1.3388601239121258","1623387600","66.33306721277394","2.970273550964587","1624366800","19.925287023081125","1.7996210979839942","2.1502933917298805","Crowdfunding","Infrastructure","14198201.72566192","5.686495130935178","5.581373813371813","80738004.98101196"
"Rally","RLY","-53.15130953942827","204.83189512519272","1617217200","71.70115775116523","3.5337134685825373","1626789600","10.539822225392433","1.5754641739443993","2.0139149985863933","Tokenization","Media and Entertainment","207880911.58206874","0.3841204353797033","4.562963797625422","79851306.26403385"
"Gala","GALA","","-38.82254918479663","1620705600","46.288882345450766","1.8618119370213884","1624525200","104.35893309146181","2.774104112957023","2.588123429027238","","","6977205436","0.01115276652556962","10.864063478924994","78070898.76859269"
"SafePal","SFP","-63.7720754981021","-74.98145370146361","1616414400","81.45276374464873","5.391638874020808","1624694400","18.7809624177726","1.2977374158006612","1.7954460620746964","Wallet","Infrastructure","108166666.99999999","0.7195444873422372","8.652817977729029","77796478.99010673"
"BarnBridge","BOND","-54.92254719844048","-16.538721620338208","1615755600","76.58207148045821","4.270232523621892","1626757200","7.145238903642068","1.862285328165331","1.708481733955181","Derivatives","Financial","3686309.1860954394","20.83250764965272","5.424426648775429","76795064.31831832"
"Trust Wallet Token","TWT","","-68.97368462928235","1620799200","72.69008322837873","3.6616735538320513","1624366800","24.330505959630262","1.2010713026749058","1.617806895985207","Payment Platforms","Financial","250926200","0.2932499011605208","7.65709285711625","73900508.7961688"
"KeeperDAO","ROOK","-63.25273990725391","55.14527089904075","1613293200","84.86094318423505","6.605431316954018","1626699600","21.918817183760382","1.6824993671036348","2.1365866299992415","","","580079.55465022","125.30441734064829","14.131859440651084","72686530.60666856"
"Badger DAO","BADGER","-74.49302215169985","12.804911512385273","1612854000","91.78590621597263","12.174197498749527","1626829200","9.185717087166127","1.5452255622479947","1.9840871879684838","Decentralized Exchanges","Financial","9841564.93238406","7.2821013231905525","6.49021053431248","71653192.88823394"
"Alchemix","ALCX","-80.99312867563651","-81.75952301067007","1617530400","91.0917997946982","11.22561209844431","1626829200","9.253555760203882","1.30767485582501","2.211904427656823","Decentralized Exchanges","Financial","283672.98482562","250.63398084927076","6.12936397036821","71098089.44623992"
"Hathor Network","HTR","","-19.89884536070205","1626022800","34.8464177256964","1.5348350237902382","1626771600","20.873220303413355","1.9219662170291365","1.7945788122806836","Currencies","Infrastructure","180833876","0.36561707561524864","14.384201428613142","66115952.9152905"
"DerivaDAO","DDX","","-43.771530967774815","1621375200","55.73382222713761","2.259061094299077","1626714000","71.471542566657","1.5804910915757726","2.384674164638708","Decentralized Exchanges","Financial","26094663.78333334","2.4618977077694697","","64242392.95320334"
"cVault.finance","CORE","5.307482063398907","111.32547792920597","1620792000","29.17663250852186","1.4119633609914488","1624147200","98.32902450067941","0.6574737201599181","2.22482603586359","","","10000","6392.5546732915045","","63925546.732915044"
"Polkastarter","POLS","-67.60454612864382","-0.47312962874028847","1613484000","87.71946942762096","8.142970648590444","1626771600","9.042907974828548","1.5717292420929192","1.911129327204836","Crowdfunding","Financial","72202582","0.8746501943646112","5.33376251712547","63132285.79280094"
"TrustSwap","SWAP","-80.28556157271898","16.555889675155715","1614754800","86.2211577055846","7.257503777405905","1626771600","19.845921128169074","1.4876502794965931","2.152055616251777","","","89064919.45060825","0.6990337648671358","10.470150889171666","62259385.961146876"
"Secret Network","SCRT","-72.21453093826649","40.24917274935537","1613872800","82.72886260155484","5.790006627415425","1626771600","15.26130667260199","1.1777953635733913","1.697865058051368","Smart Contract Platforms","Infrastructure","69703477","0.8875860520347594","8.750226495253429","61819551.86980125"
"Frax Share","FXS","-35.3389106966781","-76.11254079758989","1610809200","87.248589926284","7.842269946766609","1624647600","135.79216662285813","1.7234807917917143","1.6988491295195354","Stablecoins","Payments","16209404.69824367","3.5618304084817014","-1.8730966422776274","57735150.55759046"
"CasperLabs","CSPR","","-95.25309349084817","1620799200","95.27221667230329","21.1515615392464","1626364800","20.90809819199615","1.9733348480507036","2.737542311839644","Smart Contract Platforms","Infrastructure","905674154","0.06215404321601744","2.0261888672117387","56289006.025415994"
"Litentry","LIT","","-66.41354374160767","1620039600","75.62848964330927","4.10315152965261","1624366800","22.747385917525925","1.680023522299816","1.951097470452449","","","22816172.96","2.421704863331689","1.7221409056266888","55348617.65355582"
"Tellor","TRB","-54.83510002243583","76.5702351434721","1620615600","80.33764220211681","5.085860049335782","1626746400","13.161368671439993","1.4562028084216911","2.234832621998269","Data Management","Infrastructure","1768131.3061919801","31.262277051338266","4.152790644395464","55308463.18199334"
"beefy.finance","BIFI","-48.154148127151785","-64.2128523375034","1618520400","70.5444202583992","3.394942516061487","1621785600","80.32152958623342","0.942724583595522","1.9576039238016056","Decentralized Exchanges","Financial","72000","762.062382","7.667708259280283","55235289.44273515"
"RedFOX Labs","RFOX","-83.89662996156247","83.8452667327666","1617991200","88.84655810521535","8.965842198609554","1626782400","3.433799387459624","1.932593528050105","2.158704063821999","Tokenization","Media and Entertainment","1312000760","0.040384572082874375","-0.5284050438514244","52984589.26500596"
"Dvision Network","DVI","-52.94358660260418","91.57739890085105","1617325200","74.42258383210807","3.9096990620003624","1624316400","57.65693471104626","1.605870985981311","1.2748474344073084","Gaming","Media and Entertainment","208096290","0.25102448717116005","8.58043415676326","52237264.479471"
"Celo Dollar","cUSD","","-0.8356415062283091","1620039600","2.467804680108341","1.0253024621461078","1621803600","3.049858345328838","0.05162447638198988","0.0835735032961012","Stablecoins","Payments","51695398.96937544","0.9991774659518727","-0.08987922161689492","51652877.74359161"
"RAMP","RAMP","-70.7164940549234","241.93884575079676","1616396400","85.67527022634512","6.980934480447482","1626832800","10.051732427046733","1.027491911596507","2.090795265754955","Interoperability","Financial","368054523.65011567","0.1401016837080716","7.438892396170327","51565058.45975347"
"Harvest Finance","FARM","-60.476970887016215","14.488115903932226","1613152800","80.33119053755205","5.084191810944216","1624370400","112.63895704240284","2.4708896821678143","1.9012039022362432","Asset Management","Financial","591706.502713","86.17358037606601","-3.659128225849121","50989467.87057963"
"Sora","XOR","-68.11843526164436","37.78875580952861","1617703200","85.26930494136636","6.788545930926061","1626782400","35.744696905259424","1.596126647872717","2.397711827683854","Smart Contract Platforms","Infrastructure","345476.24023761","145.82291164579055","29.73341051402881","50378351.25588892"
"DAD","DAD","-52.52067377296511","-6.377598303979694","1618797600","68.62988155285689","3.1877469690939924","1624366800","125.9374028697211","4.508924624255853","2.984666717161143","","","364533968","0.1372377304453882","12.06555201245923","50027814.438571766"
"Atari","ATRI","","-87.17839899157411","1620637200","87.40179180911713","7.937636724591389","1626750000","26.11559063270053","2.9372378472009504","2.5227493628178204","","","755724740","0.06284646810389664","2.396109567411581","47494630.767735586"
